날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),5일 등락률,day5_label
2022-05-09,2022,5,9,181500.0,-1000.0,-0.55,504477.0,91688207500.0,38780775940500.0,57437724.0,26.88,47,-3563404000.0,461192500.0,-3839415000.0,6941626500.0,10.84585,73.0,0.0273972602739726,95.64,30095.0,268090.0,-11.64,2610.81,-33.7,-1.27,892653.0,9289661.0,2055162929.0,1.5,1272.7,189.74,973.87,1340.92,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,-1.36,maintain
2022-05-11,2022,5,11,183000.0,2500.0,1.39,724251.0,131821873000.0,39101278221000.0,57366240.0,26.85,64,10646469500.0,184021500.0,-14425947000.0,3595456000.0,11.14327,85.0,0.0352941176470588,93.86,29068.2,296900.0,-6.25,2592.27,-4.29,-0.17,679510.0,8608259.0,2040258394.0,1.5,1275.5,189.34,978.48,1343.55,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,0.27,maintain
2022-05-16,2022,5,16,184000.0,-2500.0,-1.34,548683.0,101603040000.0,39314946408000.0,57421459.0,26.87,45,-3849224500.0,569920500.0,7848399000.0,-4569095000.0,11.17747,82.0,-0.0975609756097561,99.17,29849.0,100250.0,-4.66,2596.58,-7.66,-0.29,780199.0,8528537.0,2043528753.0,1.5,1286.0,188.43,993.86,1337.7,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,0.55,maintain
2022-05-17,2022,5,17,185500.0,1500.0,0.82,530263.0,98205462000.0,39635448688500.0,57390293.0,26.86,47,12443587000.0,343331500.0,-9927525500.0,-2859393000.0,10.68807,77.0,0.1558441558441558,101.93,30437.5,79630.0,1.97,2620.44,23.86,0.92,873519.0,9658877.0,2062679874.0,1.5,1281.6,188.53,993.3,1337.48,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,2.77,maintain
2022-05-18,2022,5,18,185500.0,0.0,0.0,541137.0,100215512000.0,39635448688500.0,57387830.0,26.86,44,-16341747500.0,-150413000.0,9981764000.0,6510396500.0,15.6228,115.0,0.2521739130434782,102.26,28683.7,92030.0,-5.76,2625.98,5.54,0.21,870268.0,10047168.0,2067575122.0,1.5,1277.2,188.28,986.67,1347.25,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,-0.54,maintain
2022-05-23,2022,5,23,188000.0,1500.0,0.8,436270.0,81772451000.0,40169619156000.0,57379751.0,26.85,115,13100798000.0,-58090500.0,-9136402500.0,-3906305000.0,14.31054,112.0,0.375,108.47,29093.3,92100.0,-3.94,2647.38,8.09,0.31,644205.0,7815204.0,2083210177.0,1.5,1269.5,188.93,992.69,1342.75,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,1.35,maintain
2022-05-24,2022,5,24,185000.0,-3000.0,-1.6,431231.0,79925261500.0,39528614595000.0,57353901.0,26.84,106,-5816338000.0,-524777000.0,7466735500.0,-1125620500.0,13.0864,152.0,0.1842105263157894,107.77,29648.7,79420.0,1.91,2605.87,-41.51,-1.57,851236.0,8703526.0,2050778685.0,1.5,1267.7,189.66,991.79,1354.28,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,1.65,maintain
2022-05-25,2022,5,25,183500.0,-1500.0,-0.81,482136.0,88807451500.0,39208112314500.0,57246299.0,26.79,77,4635863000.0,-466637000.0,2627066000.0,-6796292000.0,11.33582,101.0,0.1386138613861386,108.64,29540.6,78850.0,-0.36,2617.22,11.35,0.44,712611.0,8353419.0,2059889816.0,1.5,1264.3,189.48,996.57,1357.23,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,-1.61,maintain
2022-05-30,2022,5,30,187500.0,2000.0,1.08,368902.0,69031227000.0,40062785062500.0,57252411.0,26.8,34,9973714000.0,534436500.0,-17216305000.0,6708154500.0,11.22231,97.0,0.3402061855670103,107.97,31723.3,129560.0,7.66,2669.66,31.61,1.2,469798.0,7473952.0,2101290667.0,1.75,1256.9,185.74,988.01,1348.53,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,2.18,maintain
2022-05-31,2022,5,31,189500.0,2000.0,1.07,916327.0,173117414500.0,40490121436500.0,57288225.0,26.81,70,-17544897000.0,3466076500.0,-22516621000.0,36595441500.0,10.82911,74.0,0.4054054054054054,108.52,31793.4,86600.0,0.22,2685.9,16.24,0.61,671679.0,13970896.0,2113784329.0,1.75,1245.8,186.4,975.61,1342.29,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,2.99,maintain
2022-06-07,2022,6,7,183500.0,-3500.0,-1.87,621262.0,114665969000.0,39208112314500.0,57579268.0,26.95,43,-25321677500.0,-202430500.0,18957766500.0,6566341500.0,9.78291,53.0,0.3396226415094339,94.23,31128.8,140320.0,-0.76,2626.34,-44.31,-1.66,524710.0,8948924.0,2067165431.0,1.75,1241.1,187.04,940.19,1327.05,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-2.13,maintain
2022-06-08,2022,6,8,183000.0,-500.0,-0.27,556940.0,101989689000.0,39101278221000.0,57614359.0,26.96,59,-17662192000.0,2337188500.0,8835746000.0,6489257500.0,10.1832,56.0,0.4821428571428571,94.39,30201.6,87960.0,-2.98,2626.15,-0.19,-0.01,576390.0,7964335.0,2066742737.0,1.75,1257.1,188.4,947.0,1345.79,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-2.14,maintain
2022-06-13,2022,6,13,175000.0,-9500.0,-5.15,1193167.0,209208684000.0,37391932725000.0,57791733.0,27.05,181,-9002937000.0,2033438000.0,68628376000.0,-61658877000.0,12.00955,80.0,0.5375,82.94,22448.0,379260.0,-15.63,2504.51,-91.36,-3.52,660309.0,10335874.0,1972203678.0,1.75,1266.0,189.0,939.97,1330.25,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-4.37,maintain
2022-06-14,2022,6,14,171500.0,-3500.0,-2.0,1122467.0,191531253000.0,36644094070500.0,57427486.0,26.88,115,2084222500.0,-680315500.0,38275382500.0,-39679289500.0,11.71284,75.0,0.48,79.54,22157.3,251010.0,-1.29,2492.97,-11.54,-0.46,671757.0,9992820.0,1962993357.0,1.75,1286.0,190.6,957.88,1339.05,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-6.03,sell
2022-06-15,2022,6,15,174000.0,2500.0,1.46,995832.0,174321124000.0,37178264538000.0,57198217.0,26.77,79,21160567500.0,-73621500.0,-43897998000.0,22811052000.0,11.27793,68.0,0.5147058823529411,75.26,22577.9,280410.0,1.9,2447.38,-45.59,-1.83,714143.0,9936928.0,1926857817.0,1.75,1289.7,190.96,953.32,1345.22,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-5.69,sell
2022-06-20,2022,6,20,170500.0,500.0,0.29,518566.0,88372601000.0,36430425883500.0,57221005.0,26.78,64,19678514000.0,-399617000.0,-12223562500.0,-7055334500.0,11.40535,77.0,0.3766233766233766,76.17,20572.3,140600.0,-0.02,2391.03,-49.9,-2.04,592702.0,9092289.0,1881482848.0,1.75,1287.5,192.12,952.4,1350.59,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-2.01,maintain
2022-06-21,2022,6,21,172500.0,2000.0,1.17,532008.0,91800539500.0,36857762257500.0,57197854.0,26.77,58,17952134500.0,12274000.0,-16265051000.0,-1699357500.0,10.38356,81.0,0.3086419753086419,78.83,20720.4,136320.0,0.72,2408.93,17.9,0.75,479678.0,7440755.0,1894965517.0,1.75,1291.7,193.18,955.93,1358.55,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,-0.29,maintain
2022-06-22,2022,6,22,171500.0,-1000.0,-0.58,633838.0,109344063500.0,36644094070500.0,57201651.0,26.77,74,-2223684000.0,20240500.0,-8022169500.0,10225613000.0,10.35092,68.0,0.3088235294117647,83.36,19965.8,125940.0,-3.64,2342.81,-66.12,-2.74,532139.0,8690134.0,1843888862.0,1.75,1290.6,193.11,945.63,1359.45,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,0.88,maintain
2022-06-27,2022,6,27,183000.0,10000.0,5.78,1348957.0,244988568500.0,39101278221000.0,57464524.0,26.89,150,44110776000.0,863882000.0,-85443749000.0,40469091000.0,12.62495,112.0,0.4285714285714285,87.78,20730.2,84690.0,-1.49,2401.92,35.32,1.49,510587.0,7656358.0,1890525945.0,1.75,1299.4,193.97,961.27,1373.86,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,6.71,buy
2022-06-28,2022,6,28,186000.0,3000.0,1.64,1021549.0,189939092500.0,39742282782000.0,57689873.0,27.0,111,8008722000.0,-1414443000.0,-15103220500.0,8508941500.0,11.77159,108.0,0.2777777777777778,89.52,20278.0,83830.0,-2.18,2422.09,20.17,0.84,564986.0,7193434.0,1906214561.0,1.75,1285.6,192.07,949.87,1360.04,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,8.77,buy
2022-06-29,2022,6,29,175500.0,-10500.0,-5.65,2543120.0,448114765000.0,37498766818500.0,57580626.0,26.95,625,-44694727500.0,3001299000.0,119351139500.0,-77657711000.0,14.57191,121.0,0.4049586776859504,89.97,20111.3,98970.0,-0.82,2377.99,-44.1,-1.82,422127.0,7965810.0,1871275786.0,1.75,1284.9,191.92,944.26,1352.49,102.6,101.7,120.3,108.22,96.4,96.7,64.9,3.0,62.9,1.45,maintain
2022-07-04,2022,7,4,178000.0,-2000.0,-1.11,1006440.0,179460059500.0,38032937286000.0,56936302.0,26.65,114,-874073000.0,-777892500.0,-14656961000.0,16308926500.0,11.32078,78.0,0.4743589743589743,85.16,20215.8,92790.0,4.69,2300.34,-5.08,-0.22,467960.0,7339365.0,1810669975.0,1.75,1294.2,193.06,957.14,1350.37,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,1.42,maintain
2022-07-05,2022,7,5,177500.0,-500.0,-0.28,1097504.0,193694470000.0,37926103192500.0,57077938.0,26.71,132,8212058500.0,-185786500.0,7722533500.0,-15748805500.0,11.04607,71.0,0.4929577464788732,84.63,20200.6,122430.0,-0.08,2341.78,41.44,1.8,323905.0,6890579.0,1842519185.0,1.75,1297.9,193.79,955.43,1354.1,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,-1.66,maintain
2022-07-06,2022,7,6,172500.0,-5000.0,-2.82,924184.0,160991024000.0,36857762257500.0,57099234.0,26.72,119,-24757997000.0,186921000.0,24941376000.0,-370300000.0,11.04437,103.0,0.3592233009708738,83.6,20561.1,105240.0,1.78,2292.01,-49.77,-2.13,410732.0,8919472.0,1804225454.0,1.75,1298.0,194.16,957.05,1332.72,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,-4.17,maintain
2022-07-11,2022,7,11,179000.0,1000.0,0.56,660814.0,119199714000.0,38246605473000.0,57194453.0,26.77,64,-718522000.0,348403500.0,-10748550500.0,11118669000.0,11.14667,80.0,0.5125,91.14,19963.2,160200.0,-4.24,2340.27,-10.34,-0.44,377108.0,6301234.0,1843259953.0,1.75,1299.3,193.94,954.0,1321.91,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.77,maintain
2022-07-12,2022,7,12,179000.0,0.0,0.0,539027.0,96440118500.0,38246605473000.0,57256067.0,26.8,97,-3834697500.0,-204228500.0,867902000.0,3171024000.0,12.45822,121.0,0.5371900826446281,92.06,19330.9,167910.0,-3.17,2317.76,-22.51,-0.96,379308.0,6369258.0,1824994120.0,1.75,1300.6,194.05,947.1,1306.52,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,2.29,maintain
2022-07-13,2022,7,13,183500.0,4500.0,2.51,941277.0,172565959500.0,39208112314500.0,57273668.0,26.8,134,22755405000.0,-358799500.0,-40413711000.0,18017105500.0,13.04709,103.0,0.4854368932038835,91.9,20250.0,249380.0,4.75,2328.61,10.85,0.47,308806.0,5998501.0,1832979142.0,2.25,1312.9,194.86,959.06,1316.71,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.09,maintain
2022-07-18,2022,7,18,185500.0,2000.0,1.09,699961.0,129806874500.0,39635448688500.0,57600506.0,26.96,87,-264499500.0,-225159500.0,9732349500.0,-9242690500.0,12.14052,85.0,0.3176470588235294,87.38,22525.8,279720.0,8.37,2375.25,44.27,1.9,324357.0,7104661.0,1873107660.0,2.25,1323.7,195.56,956.19,1335.08,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,1.09,maintain
2022-07-19,2022,7,19,188500.0,3000.0,1.62,868892.0,163030042418.0,40276453249500.0,57500205.0,26.91,73,17415024500.0,-2385816500.0,-36116615500.0,21087407500.0,12.84447,101.0,0.4059405940594059,88.08,23410.2,308910.0,3.93,2370.97,-4.28,-0.18,339378.0,6556191.0,1869397060.0,2.25,1317.8,194.78,953.51,1336.25,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.29,maintain
2022-07-20,2022,7,20,189000.0,500.0,0.27,985986.0,187541856500.0,40383287343000.0,57571190.0,26.94,108,-11567827000.0,-985134500.0,24998513000.0,-12445551500.0,12.87242,117.0,0.3846153846153846,88.96,23215.2,281310.0,-0.83,2386.85,15.88,0.67,333329.0,7434804.0,1881643043.0,2.25,1314.9,194.82,951.34,1345.73,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.0,maintain
2022-07-25,2022,7,25,196000.0,5000.0,2.62,1352264.0,265515143000.0,41878964652000.0,57807170.0,27.05,156,17843279000.0,259242000.0,-73116898500.0,55014377500.0,12.34996,79.0,0.5443037974683544,98.99,21301.9,206930.0,-5.67,2403.69,10.55,0.44,323091.0,5959859.0,1894263511.0,2.25,1311.7,193.74,962.26,1339.38,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.7,maintain
2022-07-26,2022,7,26,196000.0,0.0,0.0,735482.0,142942981000.0,41878964652000.0,58096584.0,27.19,83,10542121500.0,-462834000.0,2783245000.0,-12862532500.0,10.89098,63.0,0.3333333333333333,100.05,21248.7,201570.0,-0.25,2412.96,9.27,0.39,415671.0,6240741.0,1901214430.0,2.25,1311.0,193.71,960.47,1339.78,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,3.7,maintain
2022-07-27,2022,7,27,196000.0,0.0,0.0,608998.0,118450571000.0,41878964652000.0,58024919.0,27.16,99,885992000.0,327417500.0,-7725346000.0,6511936500.0,11.0719,95.0,0.2842105263157894,100.2,22958.3,242660.0,8.05,2415.53,2.57,0.11,333588.0,7049803.0,1903522364.0,2.25,1310.0,193.84,957.15,1327.16,97.8,100.4,118.6,108.74,86.0,86.3,64.8,2.9,62.9,2.62,maintain
2022-08-01,2022,8,1,196000.0,0.0,0.0,601112.0,118049491500.0,41878964652000.0,58186143.0,27.23,150,-13823578500.0,-1810827500.0,-7292871500.0,22927277500.0,10.79122,81.0,0.4691358024691358,97.91,23271.2,162330.0,-0.14,2452.25,0.75,0.03,487160.0,7509598.0,1932452046.0,2.25,1298.6,192.37,973.43,1326.78,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,0.0,maintain
2022-08-02,2022,8,2,196500.0,500.0,0.26,721088.0,140870395500.0,41985798745500.0,58303316.0,27.29,107,-27688722500.0,-429300500.0,-12014463000.0,40132486000.0,10.17965,76.0,0.3552631578947368,98.08,22988.6,177300.0,-1.21,2439.62,-12.63,-0.52,549924.0,7266264.0,1922819214.0,2.25,1306.4,193.14,993.08,1341.22,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,0.77,maintain
2022-08-03,2022,8,3,197000.0,500.0,0.25,683572.0,134775411500.0,42092632839000.0,58506015.0,27.38,117,-16088993000.0,-1653031500.0,-25259767500.0,43001792000.0,10.20462,44.0,0.7045454545454546,99.07,22820.8,174660.0,-0.73,2461.45,21.83,0.89,475302.0,6751539.0,1939571960.0,2.25,1307.2,192.67,981.57,1328.77,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,0.51,maintain
2022-08-08,2022,8,8,196000.0,1500.0,0.77,635689.0,123986845500.0,41878964652000.0,58855444.0,27.55,86,-24196031000.0,28749000.0,-26904420000.0,51071702000.0,10.54901,82.0,0.4634146341463415,101.13,23816.3,197940.0,2.77,2493.1,2.3,0.09,418234.0,7613758.0,1964010918.0,2.25,1299.3,192.2,961.91,1322.04,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-0.51,maintain
2022-08-09,2022,8,9,193500.0,-2500.0,-1.28,962838.0,185905932000.0,41344794184500.0,59117592.0,27.67,189,-6333388500.0,-291543500.0,-15324907000.0,21949839000.0,10.4572,88.0,0.4318181818181818,101.13,23146.7,169620.0,-2.81,2503.46,10.36,0.42,454364.0,8940803.0,1971839855.0,2.25,1304.8,192.73,967.06,1330.5,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-1.53,maintain
2022-08-10,2022,8,10,192500.0,-1000.0,-0.52,510243.0,98463932500.0,41131125997500.0,59229544.0,27.72,74,-20905517000.0,30843000.0,-653985000.0,21528659000.0,9.91118,56.0,0.4285714285714285,100.26,23962.9,243610.0,3.53,2480.88,-22.58,-0.9,479467.0,9029482.0,1953610456.0,2.25,1305.1,193.09,965.77,1332.31,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-1.03,maintain
2022-08-16,2022,8,16,197500.0,1500.0,0.77,505801.0,99825387500.0,42199466932500.0,59490752.0,27.84,85,-1611091000.0,1260003000.0,-16202983500.0,16554071500.0,11.0604,82.0,0.4634146341463415,100.74,23856.8,201700.0,-1.02,2533.52,5.58,0.22,398335.0,8064107.0,1995548135.0,2.25,1303.1,193.31,979.22,1324.34,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,2.33,maintain
2022-08-17,2022,8,17,190000.0,-7500.0,-3.8,1410422.0,269578912500.0,40596955530000.0,59574807.0,27.88,503,-24922606000.0,-1439619000.0,29508210500.0,-3145985500.0,12.17443,115.0,0.3652173913043478,103.06,23338.0,239530.0,-2.17,2516.47,-17.05,-0.67,418053.0,7153680.0,1982238266.0,2.25,1309.6,192.58,975.46,1332.13,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-3.06,maintain
2022-08-22,2022,8,22,189000.0,-1000.0,-0.53,532730.0,100977334500.0,40383287343000.0,60012382.0,28.09,83,-3955634500.0,-334518000.0,-5920580000.0,10210732500.0,12.80913,145.0,0.296551724137931,96.29,21416.3,251830.0,-0.47,2462.5,-30.19,-1.21,422552.0,6108019.0,1940547399.0,2.25,1326.7,194.51,968.75,1331.48,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-0.53,maintain
2022-08-23,2022,8,23,189000.0,0.0,0.0,711974.0,135371583500.0,40383287343000.0,60066646.0,28.11,121,36951500.0,-163556000.0,-9664109000.0,9790713500.0,11.20499,95.0,0.5578947368421052,93.6,21517.2,228650.0,0.47,2435.34,-27.16,-1.1,471166.0,7560708.0,1919622194.0,2.25,1338.2,195.57,973.34,1330.3,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,1.61,maintain
2022-08-24,2022,8,24,188000.0,-1000.0,-0.53,700265.0,131437321500.0,40169619156000.0,60113870.0,28.13,95,-22131391500.0,71279000.0,3878287500.0,18181825000.0,10.58221,131.0,0.2977099236641221,89.89,21365.2,202400.0,-0.71,2447.45,12.11,0.5,423502.0,8119784.0,1928432688.0,2.25,1341.8,195.32,981.82,1338.18,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,-1.05,maintain
2022-08-29,2022,8,29,188500.0,-5000.0,-2.58,601747.0,112970260500.0,40276453249500.0,60313752.0,28.23,91,-10247047000.0,-691572000.0,8326729000.0,2611890000.0,10.28636,95.0,0.4,92.39,20295.8,248040.0,3.81,2426.89,-54.14,-2.18,448746.0,7891467.0,1913225190.0,2.5,1332.5,194.2,965.89,1325.3,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,0.27,maintain
2022-08-30,2022,8,30,195500.0,7000.0,3.71,891335.0,173083990500.0,41772130558500.0,60325377.0,28.23,119,20891596000.0,-57614500.0,-69034964500.0,48200983000.0,10.5578,107.0,0.3271028037383177,94.29,19792.6,308410.0,-2.48,2450.93,24.04,0.99,336555.0,6826615.0,1932045596.0,2.5,1347.7,194.85,971.35,1347.43,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,1.82,maintain
2022-08-31,2022,8,31,196000.0,500.0,0.26,762426.0,149339417500.0,41878964652000.0,60573834.0,28.35,70,-10155612000.0,-384761000.0,-17747572500.0,28287945500.0,10.022,113.0,0.2920353982300885,95.88,20043.9,318170.0,1.27,2472.05,21.12,0.86,436247.0,9562592.0,1948130001.0,2.5,1347.5,194.84,970.65,1350.26,99.3,98.9,116.0,108.62,88.8,89.0,64.1,2.1,62.8,1.29,maintain
2022-09-05,2022,9,5,200000.0,3500.0,1.78,886938.0,177114538000.0,42733637400000.0,61188395.0,28.64,182,26842101000.0,-440111000.0,-62811939000.0,36409949000.0,10.70069,110.0,0.4272727272727272,94.72,19793.1,238710.0,-1.03,2403.68,-5.73,-0.24,354738.0,6277834.0,1893408648.0,2.5,1356.5,196.35,966.34,1345.92,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,2.04,maintain
2022-09-06,2022,9,6,201000.0,1000.0,0.5,591596.0,118178652500.0,42947305587000.0,61346204.0,28.71,125,12262711000.0,105388000.0,-22879134500.0,10511035500.0,10.28934,85.0,0.3411764705882353,94.37,18786.4,402430.0,-5.09,2410.02,6.34,0.26,294224.0,5476236.0,1898174386.0,2.5,1369.7,197.45,974.98,1361.76,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,2.81,maintain
2022-09-07,2022,9,7,202000.0,1000.0,0.5,758254.0,152444709000.0,43160973774000.0,61410027.0,28.74,134,5880477000.0,134688500.0,-26127402000.0,20112236500.0,10.52375,132.0,0.3181818181818182,94.46,19281.5,319100.0,2.64,2376.46,-33.56,-1.39,378200.0,7530890.0,1872365971.0,2.5,1370.3,197.52,956.05,1355.5,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,2.8,maintain
2022-09-13,2022,9,13,200500.0,500.0,0.25,910285.0,181741820500.0,42840471493500.0,61499854.0,28.78,127,1819027500.0,-722090000.0,-2018281000.0,921343500.0,11.93619,63.0,0.2857142857142857,87.67,20175.5,485320.0,-9.91,2449.54,65.26,2.74,367103.0,9165153.0,1930515175.0,2.5,1381.2,198.27,968.07,1398.47,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,0.25,maintain
2022-09-19,2022,9,19,201500.0,500.0,0.25,693456.0,138860045500.0,43054139680500.0,61767198.0,28.91,70,5524997000.0,-576847500.0,-21803361000.0,16855211500.0,10.38214,104.0,0.2307692307692307,85.24,19538.9,423430.0,0.62,2355.66,-27.12,-1.14,403937.0,6885919.0,1856704766.0,2.5,1394.2,198.85,975.54,1396.71,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,1.51,maintain
2022-09-20,2022,9,20,198500.0,-3000.0,-1.49,692217.0,138296923000.0,42413135119500.0,61852485.0,28.95,106,363752000.0,339269500.0,2746559500.0,-3449581000.0,10.58505,99.0,0.3333333333333333,85.62,18872.4,361180.0,-3.41,2367.85,12.19,0.52,419340.0,7013236.0,1865526657.0,2.5,1390.1,198.32,969.83,1393.92,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,0.25,maintain
2022-09-21,2022,9,21,197000.0,-1500.0,-0.76,622478.0,122000746750.0,42092632839000.0,61846678.0,28.95,102,-7331796000.0,-296420000.0,-4418145500.0,12046361500.0,9.82292,116.0,0.4051724137931034,86.14,18489.0,446850.0,-2.03,2347.21,-20.64,-0.87,378165.0,6269073.0,1849097413.0,2.5,1389.1,198.08,967.17,1385.21,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,-1.99,maintain
2022-09-26,2022,9,26,182500.0,-8000.0,-4.2,1609911.0,294641277500.0,38994444127500.0,61983625.0,29.01,255,8526754500.0,-825995000.0,11994042000.0,-19694801500.0,11.43856,99.0,0.3636363636363636,87.47,19225.7,516030.0,2.25,2220.94,-69.06,-3.02,621995.0,9461818.0,1750077524.0,2.5,1408.4,198.4,981.53,1365.51,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,-7.36,sell
2022-09-27,2022,9,27,186000.0,3500.0,1.92,890612.0,163931472100.0,39742282782000.0,61877590.0,28.96,102,4528016500.0,82404000.0,-2737265000.0,-1873155500.0,10.05365,79.0,0.4050632911392405,86.51,19081.0,660120.0,-0.75,2223.86,2.92,0.13,487940.0,8005557.0,1752262101.0,2.5,1429.7,199.66,988.8,1374.08,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,-3.88,maintain
2022-09-28,2022,9,28,179500.0,-6500.0,-3.49,1163914.0,209659731500.0,38353439566500.0,61876708.0,28.96,217,-9450491000.0,497530000.0,16701927500.0,-7748966500.0,10.30963,95.0,0.3894736842105263,84.54,19411.0,581190.0,1.73,2169.29,-54.57,-2.45,596136.0,9208350.0,1709335980.0,2.5,1427.2,199.31,985.43,1368.47,98.0,97.4,114.6,108.93,91.4,91.6,64.2,2.4,62.7,-5.77,sell
2022-10-04,2022,10,4,179500.0,3000.0,1.7,831935.0,149476381500.0,38353439566500.0,61860732.0,28.95,137,-1993093500.0,510012500.0,-1198698000.0,2681779000.0,9.99405,106.0,0.6226415094339622,75.42,20340.2,368170.0,3.63,2209.38,53.89,2.5,421003.0,7500281.0,1741825455.0,2.5,1432.1,201.26,991.38,1408.18,95.4,95.8,110.3,109.21,88.8,89.0,64.3,2.4,62.7,-1.1,maintain
2022-10-05,2022,10,5,177000.0,-2500.0,-1.39,1144019.0,201882974000.0,37819269099000.0,61875643.0,28.96,274,-23619673000.0,61639000.0,17208655000.0,6349379000.0,9.71849,79.0,0.5443037974683544,77.54,20157.5,352760.0,-0.9,2215.22,5.84,0.26,855790.0,9509080.0,1747613734.0,2.5,1431.2,201.79,993.58,1429.05,95.4,95.8,110.3,109.21,88.8,89.0,64.3,2.4,62.7,0.28,maintain
2022-10-11,2022,10,11,168000.0,-7500.0,-4.27,1145441.0,192226683500.0,35896255416000.0,61983101.0,29.01,210,-27856667000.0,-1487163500.0,36666941500.0,-7323111000.0,10.07592,62.0,0.5483870967741935,80.64,19059.1,288570.0,-0.39,2192.07,-40.77,-1.83,859509.0,7867859.0,1729423095.0,2.5,1410.3,198.64,968.31,1369.26,95.4,95.8,110.3,109.21,88.8,89.0,64.3,2.4,62.7,-5.62,sell
2022-10-12,2022,10,12,168000.0,0.0,0.0,821753.0,137525134500.0,35896255416000.0,61939305.0,28.99,84,-13452638000.0,-910081500.0,13059819000.0,1302900500.0,9.25122,135.0,0.2222222222222222,78.09,19154.8,242180.0,0.5,2202.47,10.4,0.47,658348.0,7409131.0,1737572148.0,3.0,1433.5,199.66,982.96,1392.29,95.4,95.8,110.3,109.21,88.8,89.0,64.3,2.4,62.7,-4.27,maintain
