날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),day1_label,3일 등락률,day3_label,5일 등락률,day5_label
2021-12-13,2021,12,13,121500.0,1000.0,0.83,3329176.0,408531347500.0,88452287347500.0,353694134.0,48.58,59,29196651000.0,-1381688500.0,-94826463500.0,67011501000.0,4.21055,45.0,0.3555555555555555,113.15,46703.6,80370.0,-6.74,3001.66,-8.57,-0.28,375828.0,8629449.0,2219441357.0,1.0,1178.2,184.86,1038.47,1332.96,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,1.25,maintain,2.53,maintain
2021-12-14,2021,12,14,121000.0,-500.0,-0.41,2201003.0,266372613500.0,88088286165000.0,354264832.0,48.66,40,-17331366000.0,-1876212500.0,8334689500.0,10872889000.0,3.48207,34.0,0.2352941176470588,112.66,48366.5,62540.0,3.56,2987.95,-13.71,-0.46,581570.0,9856790.0,2209778034.0,1.0,1178.8,185.14,1038.0,1330.1,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,-2.02,maintain,-0.41,maintain
2021-12-15,2021,12,15,123500.0,2500.0,2.07,2681332.0,327764280000.0,89908292077500.0,354310621.0,48.67,62,15054881500.0,-1147101500.0,-83533952500.0,69626172500.0,3.83647,52.0,0.1346153846153846,110.35,48871.5,80280.0,1.04,2989.39,1.44,0.05,432874.0,8253059.0,2210896375.0,1.0,1183.6,185.77,1040.57,1332.38,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,2.49,maintain,2.92,maintain
2021-12-16,2021,12,16,124000.0,500.0,0.4,3869086.0,479279591000.0,90272293260000.0,354813704.0,48.74,66,-16845673500.0,61193000.0,-41914527500.0,58699008000.0,3.76712,51.0,0.2156862745098039,109.54,47628.2,48200.0,-2.54,3006.41,17.02,0.57,402825.0,8524314.0,2223256396.0,1.0,1186.2,186.03,1039.8,1340.11,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,2.06,maintain,0.4,maintain
2021-12-17,2021,12,17,122000.0,-2000.0,-1.61,3850444.0,468341839000.0,88816288530000.0,355173546.0,48.79,95,-19035101500.0,-489233500.0,30003026000.0,-10478691000.0,3.32579,51.0,0.196078431372549,109.39,46172.2,67500.0,-3.06,3017.73,11.32,0.38,451824.0,11650003.0,2231055479.0,1.0,1183.5,185.6,1040.81,1340.96,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,0.83,maintain,1.24,maintain
2021-12-20,2021,12,20,120500.0,-1500.0,-1.23,2846815.0,346125412636.0,87724284982500.0,355131705.0,48.78,54,-8727713500.0,-1566300500.0,441500000.0,9852514000.0,3.41215,36.0,-0.0833333333333333,111.03,46895.2,57530.0,0.41,2963.0,-54.73,-1.81,377585.0,8621306.0,2191456184.0,1.0,1184.4,185.93,1042.01,1331.27,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,-2.43,maintain,-0.82,maintain
2021-12-21,2021,12,21,124500.0,4000.0,3.32,3678590.0,456218755750.0,90636294442500.0,355269931.0,48.8,128,86094212500.0,-2651103000.0,-180094840500.0,96651731000.0,3.85367,63.0,0.365079365079365,109.25,48902.0,57880.0,4.28,2975.03,12.03,0.41,410980.0,9108501.0,2200896110.0,1.0,1189.8,186.04,1047.04,1341.74,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,buy,0.4,maintain,2.89,maintain
2021-12-22,2021,12,22,127000.0,2500.0,2.01,3817689.0,485765542000.0,92456300355000.0,355790434.0,48.87,304,45248407000.0,-5428008000.0,-142429256000.0,102608857000.0,5.76302,81.0,0.4444444444444444,111.57,48599.7,40890.0,-0.62,2984.48,9.45,0.32,461755.0,8835650.0,2208300471.0,1.0,1191.5,186.53,1044.67,1344.19,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,4.1,maintain,2.83,maintain
2021-12-23,2021,12,23,127500.0,500.0,0.39,2398358.0,305473862500.0,92820301537500.0,356185716.0,48.93,246,30342917500.0,1122634500.0,-25123364000.0,-6342188000.0,5.19274,68.0,0.4117647058823529,113.5,50801.0,56240.0,4.53,2998.17,13.69,0.46,483839.0,9319627.0,2218653457.0,1.0,1191.2,186.72,1043.68,1348.91,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,5.81,buy,2.82,maintain
2021-12-24,2021,12,24,128000.0,500.0,0.39,2462683.0,317105459500.0,93184302720000.0,355559039.0,48.84,142,80077289000.0,-1172127500.0,-104958163500.0,26053002000.0,3.99447,44.0,0.4772727272727273,112.5,50786.1,45970.0,-0.03,3012.43,14.26,0.48,537548.0,8583473.0,2230019406.0,1.0,1187.5,186.47,1037.48,1344.84,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,2.81,maintain,4.92,maintain
2021-12-27,2021,12,27,126000.0,-2000.0,-1.56,2684135.0,341063850000.0,91728297990000.0,355745861.0,48.87,90,39410788000.0,434425500.0,-13239269500.0,-26605944000.0,3.72108,48.0,0.1666666666666666,109.73,50678.2,43900.0,-0.2,2999.55,-12.88,-0.43,475363.0,8280395.0,2221527069.0,1.0,1186.4,186.0,1037.06,1343.06,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,-0.79,maintain,4.56,maintain
2021-12-28,2021,12,28,127500.0,1500.0,1.19,4086063.0,514250426500.0,92820301537500.0,355703085.0,48.86,100,98407726000.0,2142607500.0,-133322113500.0,32771780000.0,3.57072,40.0,0.3,109.85,47545.2,74390.0,-6.18,3020.24,20.69,0.69,607046.0,12096894.0,2237623537.0,1.0,1186.2,186.09,1032.6,1343.79,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,0.0,maintain,2.41,maintain
2021-12-29,2021,12,29,127000.0,-500.0,-0.39,3832154.0,486662008000.0,92456300355000.0,356331707.0,48.95,74,-94362773500.0,741683500.0,100714798500.0,-7093708500.0,3.56575,46.0,0.0217391304347826,107.28,46461.7,63920.0,-2.28,2993.29,-26.95,-0.89,545832.0,10908667.0,2215462632.0,1.0,1186.7,186.13,1033.76,1342.16,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,maintain,-0.78,maintain,0.0,maintain
2021-12-30,2021,12,30,131000.0,4000.0,3.15,5172987.0,679015510000.0,95368309815000.0,356105255.0,48.92,183,153332959000.0,95751500.0,-187532106000.0,34103395500.0,7.08394,84.0,0.2023809523809523,104.92,47123.3,60960.0,1.42,2977.65,-15.64,-0.52,461038.0,8727458.0,2203366546.0,1.0,1186.6,186.2,1032.14,1346.85,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,buy,3.97,maintain,2.75,maintain
2022-01-03,2022,1,3,128500.0,-2500.0,-1.91,3782213.0,490940041000.0,93548303902500.0,356252006.0,48.94,117,-121254774500.0,1735385000.0,109088085000.0,10431304500.0,4.73307,74.0,0.2432432432432432,110.33,46430.2,41060.0,-1.86,2988.77,11.12,0.37,435826.0,8193887.0,2211373367.0,1.0,1185.5,186.26,1029.57,1348.33,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,0.78,maintain,0.39,maintain
2022-01-04,2022,1,4,128500.0,0.0,0.0,3622369.0,466570764500.0,93548303902500.0,356626282.0,48.99,64,-41987913000.0,2602702000.0,-3339042000.0,42724253000.0,3.86436,31.0,0.064516129032258,112.21,45837.3,55590.0,-1.28,2989.24,0.47,0.02,621549.0,9991474.0,2212087920.0,1.0,1190.8,187.36,1032.38,1345.13,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,1.18,maintain,1.98,maintain
2022-01-05,2022,1,5,125500.0,-3000.0,-2.33,7414954.0,921467697500.0,91364296807500.0,356850022.0,49.02,233,-140583840000.0,1205585500.0,85104379000.0,54273875500.0,4.32193,31.0,-0.3870967741935484,113.09,43425.9,83740.0,-5.26,2953.97,-35.27,-1.18,787346.0,15428423.0,2186715367.0,1.0,1194.3,187.43,1027.93,1347.77,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-4.2,maintain,-1.57,maintain
2022-01-06,2022,1,6,125000.0,-500.0,-0.4,3725569.0,466796608500.0,91000295625000.0,357527323.0,49.11,96,-79069191500.0,867689000.0,-31151993500.0,109353496000.0,3.82577,45.0,-0.1111111111111111,113.2,43097.5,63080.0,-0.76,2920.53,-33.44,-1.13,786045.0,13297135.0,2162437324.0,1.0,1198.2,187.94,1032.09,1355.04,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-2.72,maintain,-1.57,maintain
2022-01-07,2022,1,7,127000.0,2000.0,1.6,3270119.0,417803212500.0,92456300355000.0,358409948.0,49.23,48,-33787716500.0,-591330000.0,-60955692500.0,95334739000.0,3.79731,58.0,0.5689655172413793,112.25,41546.7,88360.0,-3.6,2954.89,34.36,1.18,546172.0,10582421.0,2187560534.0,1.0,1199.6,188.0,1035.43,1355.31,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-1.17,maintain,-3.05,maintain
2022-01-10,2022,1,10,124500.0,-2500.0,-1.97,3449197.0,428295041000.0,90636294442500.0,359253330.0,49.35,78,-80010195000.0,2668677000.0,59957806500.0,17383711500.0,3.69032,48.0,-0.2083333333333333,111.58,41832.2,85500.0,-0.04,2926.72,-28.17,-0.95,477400.0,10397828.0,2166763875.0,1.0,1202.4,188.18,1039.82,1365.69,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-0.8,maintain,-3.11,maintain
2022-01-11,2022,1,11,128000.0,3500.0,2.81,3958787.0,502323396739.0,93184302720000.0,359546719.0,49.39,99,-4028237500.0,-199330000.0,-133740549500.0,137968117000.0,3.7719,34.0,0.2941176470588235,107.76,42733.2,61780.0,2.15,2927.38,0.66,0.02,566172.0,10646542.0,2168032047.0,1.0,1200.0,188.21,1041.44,1359.36,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,2.4,maintain,-0.39,maintain
2022-01-12,2022,1,12,128500.0,500.0,0.39,3552174.0,455036905500.0,93548303902500.0,360434522.0,49.51,89,26529572500.0,250517500.0,-9686582500.0,-17093507500.0,4.41019,55.0,0.1818181818181818,106.63,43901.0,53950.0,2.73,2972.48,45.1,1.54,519501.0,10895354.0,2200967250.0,1.0,1195.2,187.35,1036.56,1358.88,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,1.18,maintain,2.39,maintain
2022-01-13,2022,1,13,129500.0,1000.0,0.78,4155984.0,536433810500.0,94276306267500.0,360220601.0,49.48,74,-64669533000.0,-799680500.0,-38393757500.0,103862971000.0,3.49029,37.0,-0.027027027027027,106.22,42560.0,53420.0,-3.05,2962.09,-10.39,-0.35,604871.0,11458979.0,2193799600.0,1.0,1189.9,186.84,1037.99,1361.66,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,4.02,maintain,3.6,maintain
2022-01-14,2022,1,14,128500.0,-1000.0,-0.77,3769648.0,479418370000.0,93548303902500.0,360996893.0,49.59,68,-13844106000.0,-302364500.0,23626415500.0,-9479945000.0,3.05393,28.0,-0.3571428571428571,105.66,43073.3,50500.0,1.21,2921.92,-40.17,-1.36,532668.0,10799738.0,2164996763.0,1.25,1188.2,186.73,1040.41,1361.26,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,0.39,maintain,1.18,maintain
2022-01-17,2022,1,17,127000.0,-1500.0,-1.17,3730393.0,470158740000.0,92456300355000.0,360888011.0,49.57,110,1364984000.0,1161096000.0,39532447500.0,-42058527500.0,3.37547,46.0,-0.3043478260869565,96.08,42209.3,41440.0,-2.02,2890.1,-31.82,-1.09,593261.0,10396513.0,2141590251.0,1.25,1187.6,186.63,1038.7,1354.58,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-1.17,maintain,2.01,maintain
2022-01-18,2022,1,18,126500.0,-500.0,-0.39,3607850.0,455389993500.0,92092299172500.0,360546880.0,49.53,74,-39804655000.0,545746500.0,-15249138000.0,54508046500.0,3.32923,34.0,-0.088235294117647,95.96,42364.6,47320.0,0.37,2864.24,-25.86,-0.89,554041.0,10040965.0,2121897006.0,1.25,1192.3,187.64,1040.36,1360.18,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-2.32,maintain,-1.17,maintain
2022-01-19,2022,1,19,127000.0,500.0,0.4,4094609.0,517204557500.0,92456300355000.0,360945532.0,49.58,83,-12907408500.0,-675265500.0,-49240198000.0,62822872000.0,3.25797,49.0,0.1836734693877551,94.89,41677.8,53770.0,-1.62,2842.28,-21.96,-0.77,463829.0,9649067.0,2105223650.0,1.25,1188.9,187.29,1037.48,1346.73,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-1.17,maintain,-1.17,maintain
2022-01-20,2022,1,20,125000.0,-2000.0,-1.57,5441986.0,677312323500.0,91000295625000.0,361530554.0,49.66,130,-32017309000.0,-600939000.0,66351973500.0,-33733725500.0,3.33095,50.0,0.5,93.54,40715.9,65280.0,-2.31,2862.68,20.4,0.72,395669.0,8872018.0,2119405878.0,1.25,1191.8,187.38,1041.97,1351.62,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-1.57,maintain,-3.47,maintain
2022-01-21,2022,1,21,119000.0,-6000.0,-4.8,6465040.0,774548223500.0,86632281435000.0,361258565.0,49.62,340,-126674356000.0,-1917911500.0,128077020500.0,515247000.0,4.00899,39.0,-0.358974358974359,95.1,36475.5,155800.0,-10.41,2834.29,-28.39,-0.99,532753.0,10718108.0,2098926813.0,1.25,1190.4,187.65,1044.16,1346.76,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,sell,-5.93,sell,-7.39,sell
2022-01-24,2022,1,24,119000.0,0.0,0.0,4883822.0,577393696500.0,86632281435000.0,361243693.0,49.62,171,9501471500.0,773742500.0,-11261896500.0,986682500.0,3.60645,40.0,-0.25,97.03,36686.3,153770.0,1.15,2792.0,-42.29,-1.49,473993.0,9304491.0,2068283398.0,1.25,1193.6,188.04,1049.36,1353.54,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-6.3,sell,-6.3,sell
2022-01-25,2022,1,25,118000.0,-1000.0,-0.84,5702595.0,672613722109.0,85904279070000.0,361362571.0,49.64,241,18695230500.0,-547508500.0,-25931690500.0,7783968500.0,3.9148,44.0,-0.3636363636363636,96.45,36950.6,79680.0,0.72,2720.39,-71.61,-2.56,639959.0,11700945.0,2016270364.0,1.25,1194.2,188.43,1047.5,1352.67,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-5.6,sell,-6.72,sell
2022-01-26,2022,1,26,117500.0,-500.0,-0.42,3416240.0,404643108500.0,85540277887500.0,361453657.0,49.65,117,-316212000.0,1197936500.0,-9779928000.0,8898203500.0,4.39338,70.0,0.1,97.61,36800.4,107870.0,-0.41,2709.24,-11.15,-0.41,472651.0,8978727.0,2007683222.0,1.25,1197.8,189.1,1051.62,1353.87,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,maintain,-1.26,maintain,-7.48,sell
2022-01-27,2022,1,27,113500.0,-4000.0,-3.4,6679404.0,761226879000.0,82628268427500.0,361624618.0,49.67,293,-30539829000.0,3339156500.0,77788225000.0,-50587552500.0,5.22865,94.0,-0.1382978723404255,100.72,37164.3,83520.0,0.99,2614.49,-94.75,-3.5,487727.0,20548835.0,2056788549.0,1.25,1197.0,189.12,1043.36,1345.55,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,sell,-4.62,maintain,-9.2,sell
2022-01-28,2022,1,28,120500.0,7000.0,6.17,4776510.0,568486717500.0,87724284982500.0,361179605.0,49.61,278,31485488500.0,2573724500.0,-119418930500.0,85359717500.0,5.37442,113.0,0.3716814159292035,101.6,37745.1,69450.0,1.56,2663.34,48.85,1.87,434187.0,13753057.0,2094859102.0,1.25,1202.4,189.34,1042.8,1340.07,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,buy,2.12,maintain,1.26,maintain
2022-02-03,2022,2,3,124000.0,3500.0,2.9,5171178.0,647974457000.0,90272293260000.0,361911700.0,49.71,111,-38455608000.0,-482252000.0,-121721079500.0,160658939500.0,4.58978,51.0,0.5098039215686274,101.0,37287.8,50350.0,1.08,2707.82,44.48,1.67,435710.0,12472536.0,2129673299.0,1.25,1205.7,189.59,1053.75,1362.98,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,5.53,buy,4.2,maintain
2022-02-04,2022,2,4,124500.0,500.0,0.4,3037097.0,379979452500.0,90636294442500.0,363195490.0,49.89,119,-21941962500.0,-151262000.0,-17168124500.0,39261349000.0,3.52181,40.0,0.4,100.03,41567.6,95490.0,11.48,2750.26,42.44,1.57,536149.0,11393256.0,2162189762.0,1.25,1205.4,189.39,1048.4,1378.62,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,9.69,buy,5.51,buy
2022-02-07,2022,2,7,123000.0,-1500.0,-1.2,4804261.0,583282342500.0,89544290895000.0,363285653.0,49.9,159,-57243087000.0,2141089500.0,30664017500.0,24437980000.0,3.73311,49.0,0.0816326530612244,98.17,43833.9,76600.0,3.4,2745.06,-5.2,-0.19,417838.0,11291948.0,2157575112.0,1.25,1199.5,188.82,1040.19,1374.27,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,2.07,maintain,4.68,maintain
2022-02-08,2022,2,8,125000.0,2000.0,1.63,4054097.0,506437193000.0,91000295625000.0,363472942.0,49.93,115,-8087003000.0,-2878004000.0,-78978268000.0,89943275000.0,3.52067,39.0,0.4871794871794871,101.75,44038.2,92880.0,0.47,2746.47,1.41,0.05,560534.0,11785877.0,2158494534.0,1.25,1199.4,188.52,1042.37,1372.17,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,0.81,maintain,10.13,buy
2022-02-09,2022,2,9,126000.0,1000.0,0.8,4339337.0,548846549000.0,91728297990000.0,364216604.0,50.03,116,24382593000.0,-781859000.0,-39859632000.0,16258898000.0,5.54446,54.0,0.4814814814814814,106.05,44388.9,50920.0,0.8,2768.85,22.38,0.81,539124.0,10337571.0,2176095838.0,1.25,1197.8,188.31,1035.94,1367.29,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,1.2,maintain,4.56,maintain
2022-02-10,2022,2,10,129500.0,3500.0,2.78,7269729.0,939935633500.0,94276306267500.0,364343268.0,50.05,207,131830153500.0,-845129500.0,-359619085500.0,228634061500.0,4.81599,49.0,0.3673469387755102,108.76,43521.0,89690.0,-1.96,2771.93,3.08,0.11,509611.0,12776154.0,2179937247.0,1.25,1196.0,187.81,1035.09,1366.19,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,5.28,buy,4.44,maintain
2022-02-11,2022,2,11,132000.0,2500.0,1.93,6057207.0,795970823637.0,96096312180000.0,366082917.0,50.29,175,14341186500.0,-793795500.0,-220009651000.0,206462260000.0,4.04338,48.0,0.0,109.56,42388.4,69950.0,-2.6,2747.71,-24.22,-0.87,480520.0,10992603.0,2161381267.0,1.25,1196.0,187.96,1030.46,1365.17,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,5.6,buy,6.02,buy
2022-02-14,2022,2,14,132500.0,500.0,0.38,4962205.0,652422384500.0,96460313362500.0,367658566.0,50.5,189,51273518000.0,-9298984500.0,-172061210000.0,130086676500.0,3.72394,59.0,0.1016949152542373,110.8,42550.3,53600.0,1.16,2704.48,-43.23,-1.57,616343.0,11579387.0,2126853150.0,1.25,1199.6,188.44,1038.57,1361.31,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,5.16,buy,7.72,buy
2022-02-15,2022,2,15,127000.0,-5500.0,-4.15,5097120.0,656447949000.0,92456300355000.0,368743048.0,50.65,170,1399481000.0,-82713500.0,51224628500.0,-52541396000.0,3.45151,47.0,-0.0212765957446808,108.57,44544.4,56340.0,4.69,2676.54,-27.94,-1.03,589039.0,9435834.0,2104887624.0,1.25,1198.3,188.31,1037.22,1354.62,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,sell,-1.93,maintain,1.6,maintain
2022-02-16,2022,2,16,130500.0,3500.0,2.76,3499809.0,459242437500.0,95004308632500.0,368337492.0,50.6,125,14605260000.0,-338531000.0,-44686204500.0,30419475500.0,3.69796,87.0,0.3333333333333333,106.12,43883.6,41400.0,-1.48,2729.68,53.14,1.99,422366.0,8389883.0,2146197286.0,1.25,1198.5,188.45,1036.63,1361.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-1.14,maintain,3.57,maintain
2022-02-17,2022,2,17,133000.0,2500.0,1.92,5433402.0,719950695198.0,96824314545000.0,368633671.0,50.64,144,4826529000.0,-3354970500.0,-183699991000.0,182228432500.0,3.73713,55.0,0.1818181818181818,105.87,40552.8,72630.0,-7.59,2744.09,14.41,0.53,611422.0,11812905.0,2157575548.0,1.25,1196.9,188.81,1036.77,1362.43,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,0.38,maintain,2.7,maintain
2022-02-18,2022,2,18,131500.0,-1500.0,-1.13,3108887.0,407714952500.0,95732310997500.0,370399607.0,50.88,107,-3645094000.0,1692845500.0,16476308500.0,-14524060000.0,3.044,34.0,0.1470588235294117,103.58,40000.1,64960.0,-1.36,2744.52,0.43,0.02,513521.0,8508342.0,2157425759.0,1.25,1197.1,189.01,1042.45,1360.8,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,3.54,maintain,-0.38,maintain
2022-02-21,2022,2,21,130000.0,-1500.0,-1.14,4048108.0,521940432500.0,94640307450000.0,370245503.0,50.86,134,-39485576500.0,718184500.0,25496271500.0,13271120500.0,3.7228,69.0,0.0434782608695652,101.95,37017.7,91820.0,-3.49,2743.8,-0.72,-0.03,495301.0,7896734.0,2156626849.0,1.25,1196.4,188.86,1041.25,1354.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-0.38,maintain,-1.89,maintain
2022-02-22,2022,2,22,128500.0,-1500.0,-1.15,3179806.0,405764197000.0,93548303902500.0,370407305.0,50.88,148,-6011601500.0,-560733000.0,34108059000.0,-27535724500.0,3.05393,47.0,-0.4680851063829787,103.37,38248.2,82750.0,3.32,2706.79,-37.01,-1.35,648401.0,10590490.0,2127945076.0,1.25,1194.6,189.1,1042.45,1350.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-3.38,maintain,1.18,maintain
2022-02-23,2022,2,23,128500.0,0.0,0.0,2752112.0,353756696750.0,93548303902500.0,370194607.0,50.85,96,8189826500.0,-874334000.0,17850804000.0,-25166296500.0,3.17219,25.0,0.28,102.91,37224.6,64840.0,-2.68,2719.53,12.74,0.47,537841.0,9138534.0,2137367310.0,1.25,1194.7,188.58,1038.33,1353.54,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-2.28,maintain,-1.53,maintain
2022-02-24,2022,2,24,122500.0,-6000.0,-4.67,5748069.0,709502116804.0,89180289712500.0,370084568.0,50.84,248,-35615632500.0,3134877500.0,171025014000.0,-138544259000.0,3.6886,61.0,-0.180327868852459,100.78,38339.2,180470.0,2.99,2648.8,-70.73,-2.6,926400.0,13586138.0,2082126695.0,1.25,1192.1,188.51,1037.19,1347.31,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,sell,-5.77,sell,-7.89,sell
2022-02-25,2022,2,25,123000.0,500.0,0.41,3309625.0,410516337000.0,89544290895000.0,368920450.0,50.68,136,-31278633000.0,1131712500.0,-9792971500.0,39939892000.0,3.15461,59.0,0.3728813559322034,100.42,39209.6,83780.0,2.27,2676.76,27.96,1.06,664347.0,12221012.0,2103963329.0,1.25,1199.4,189.68,1038.76,1343.15,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-4.28,maintain,-6.46,sell
2022-02-28,2022,2,28,123500.0,500.0,0.41,3224264.0,395526449500.0,89908292077500.0,369239909.0,50.72,73,-32778962500.0,-287148000.0,-1082976500.0,34149087000.0,4.04319,36.0,0.2222222222222222,99.27,43188.2,108070.0,14.59,2699.18,22.42,0.84,613470.0,12894248.0,2120187754.0,1.25,1202.7,190.41,1041.52,1342.09,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,maintain,-3.89,maintain,-5.0,sell
2022-03-02,2022,3,2,125000.0,1500.0,1.21,2903340.0,361484132000.0,91000295625000.0,369516606.0,50.76,72,-31984304000.0,2292610500.0,-40403384000.0,70095077500.0,3.55983,32.0,0.375,97.43,43912.8,80820.0,-1.14,2703.52,4.34,0.16,527950.0,10996673.0,2123032520.0,1.25,1205.6,190.83,1049.49,1341.17,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,maintain,2.04,maintain,-2.72,maintain
2022-03-03,2022,3,3,129000.0,4000.0,3.2,3088097.0,396561962000.0,93912305085000.0,370027094.0,50.83,94,18810232500.0,-2426362000.0,-73890327000.0,57506456500.0,3.43336,46.0,0.5217391304347826,97.35,42463.0,74110.0,-3.3,2747.08,43.56,1.61,614515.0,10592862.0,2156827002.0,1.25,1205.0,190.85,1043.52,1340.08,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,buy,4.88,maintain,0.39,maintain
2022-03-04,2022,3,4,124500.0,-4500.0,-3.49,3249773.0,406303906500.0,90636294442500.0,370473345.0,50.89,129,-62126763000.0,892967000.0,156327809500.0,-95094013500.0,2.93452,24.0,-0.2083333333333333,99.23,39142.7,3210000000.0,-7.82,2713.43,-33.65,-1.22,765676.0,12427424.0,2132467179.0,1.25,1203.6,190.37,1042.21,1331.84,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,sell,0.81,maintain,1.63,maintain
2022-03-07,2022,3,7,119500.0,-5000.0,-4.02,5203286.0,623418762500.0,86996282617500.0,369702158.0,50.78,192,-74248230000.0,-628066000.0,183538701500.0,-108662405500.0,3.31586,49.0,-0.3061224489795918,96.8,38024.8,3020000000.0,-0.99,2651.31,-62.12,-2.29,571562.0,12089300.0,2083197353.0,1.25,1211.5,191.63,1054.17,1316.9,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,sell,-4.4,maintain,-2.85,maintain
2022-03-08,2022,3,8,118000.0,-1500.0,-1.26,3619045.0,427717571500.0,85904279070000.0,368470803.0,50.61,146,-32087773000.0,-1227271500.0,59887757000.0,-26572712500.0,3.33477,37.0,-0.081081081081081,95.63,38744.8,2670000000.0,1.89,2622.4,-28.91,-1.09,540370.0,11679452.0,2060695940.0,1.25,1225.4,193.82,1062.65,1330.42,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,maintain,-8.53,sell,-4.45,maintain
