날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),year-month,5일 등락률,day5_label
2019-01-11,2019,1,11,38450.0,100.0,0.26,1018057.0,39199150300.0,18232974120150.0,318305396.0,67.12,6.0,1231366900.0,499850000.0,4153776700.0,-5884993600.0,21.06859,18.0,-0.1666666666666666,92.61,3616.5,551640.0,0.35,2075.57,12.29,0.6,380061.0,4592461.0,1368311381.0,1.75,1118.9,164.6,1031.96,1286.9,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-09,-1.41,maintain
2019-01-14,2019,1,14,38350.0,-100.0,-0.26,967288.0,37079331800.0,18185554161450.0,318151904.0,67.09,13.0,-758737600.0,43719750.0,3001344750.0,-2286326900.0,26.81095,44.0,0.3181818181818182,89.75,3638.1,539930.0,4.24,2064.52,-11.05,-0.53,432891.0,4941021.0,1360565231.0,1.75,1117.6,165.36,1030.28,1281.61,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,-1.03,maintain
2019-01-15,2019,1,15,39700.0,1350.0,3.52,1276884.0,50109839100.0,18825723603900.0,318097283.0,67.08,3.0,9814888300.0,86555000.0,-13114679800.0,3213236500.0,31.27684,23.0,0.217391304347826,89.75,3571.3,544850.0,-1.84,2097.18,32.66,1.58,439489.0,5236964.0,1382450778.0,1.75,1121.4,165.95,1036.75,1286.41,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,3.12,maintain
2019-01-16,2019,1,16,40800.0,1100.0,2.77,1618419.0,65711559200.0,19347343149600.0,318275139.0,67.12,5.0,4097796450.0,-859993600.0,-12516049900.0,9278247050.0,28.98189,40.0,0.025,92.79,3588.0,487340.0,0.47,2106.1,8.92,0.43,500078.0,5352467.0,1388695520.0,1.75,1120.1,165.83,1030.97,1277.92,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,3.68,maintain
2019-01-17,2019,1,17,41350.0,550.0,1.35,2926736.0,120773765726.0,19608152922450.0,318499394.0,67.17,5.0,3630625400.0,-339416000.0,-11591258950.0,8300049550.0,27.2929,49.0,0.1428571428571428,94.74,3626.4,525100.0,1.07,2107.06,0.96,0.05,475885.0,5857767.0,1389975887.0,1.75,1122.0,165.61,1028.65,1278.74,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,7.82,buy
2019-01-18,2019,1,18,40750.0,-600.0,-1.45,804121.0,32834480950.0,19323633170250.0,318708412.0,67.21,3.0,7573682150.0,32874500.0,406938700.0,-8013495350.0,25.96554,28.0,0.1071428571428571,94.9,3605.6,488160.0,-0.57,2124.28,17.22,0.82,456738.0,5356125.0,1401233933.0,1.75,1121.4,165.67,1027.35,1277.16,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,5.98,buy
2019-01-21,2019,1,21,40600.0,-150.0,-0.37,1016457.0,41273486050.0,19252503232200.0,318512245.0,67.17,4.0,9523809000.0,142336650.0,1220938250.0,-10887083900.0,34.85694,33.0,0.3939393939393939,103.29,3536.7,394170.0,-0.16,2124.61,0.33,0.02,398035.0,5320635.0,1401780024.0,1.75,1121.3,165.29,1021.87,1274.53,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,5.87,buy
2019-01-22,2019,1,22,40600.0,0.0,0.0,1072439.0,43558333700.0,19252503232200.0,318244297.0,67.11,2.0,4317231100.0,12210000.0,995974100.0,-5325415200.0,29.66622,34.0,0.1470588235294117,102.74,3580.1,447700.0,1.23,2117.77,-6.84,-0.32,419441.0,4897406.0,1397318462.0,1.75,1126.5,165.66,1027.36,1280.72,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,2.27,maintain
2019-01-23,2019,1,23,40600.0,0.0,0.0,1092002.0,44316788350.0,19252503232200.0,318113280.0,67.08,2.0,9874116900.0,199189100.0,1618929300.0,-11692235300.0,26.999,30.0,0.1666666666666666,102.46,3561.5,445870.0,-0.52,2127.78,10.01,0.47,408600.0,5170562.0,1403936954.0,1.75,1130.2,165.92,1033.66,1284.3,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,-0.49,maintain
2019-01-24,2019,1,24,41950.0,1350.0,3.33,1532773.0,64047001300.0,19892672674650.0,317825073.0,67.02,9.0,-13582944300.0,-502687500.0,-14877943900.0,28963575700.0,25.8752,16.0,0.1875,101.85,3574.3,428600.0,0.36,2145.03,17.25,0.81,413652.0,6035836.0,1415738358.0,1.75,1128.2,165.85,1029.71,1284.4,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,1.45,maintain
2019-01-25,2019,1,25,42200.0,250.0,0.6,1366677.0,57250223864.0,20011222571400.0,318658428.0,67.2,4.0,2869064800.0,-208873450.0,-2971848150.0,311656800.0,29.51342,13.0,-0.0769230769230769,100.85,3572.0,448890.0,-0.06,2177.73,32.7,1.52,410002.0,7065652.0,1437842917.0,1.75,1128.0,166.05,1029.81,1274.92,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,3.56,maintain
2019-01-28,2019,1,28,42350.0,150.0,0.36,989383.0,41910038600.0,20082352509450.0,318703470.0,67.21,7.0,1928658000.0,-119580150.0,-6660480400.0,4851402550.0,29.98011,38.0,0.3157894736842105,101.73,3442.8,620850.0,-3.17,2177.3,-0.43,-0.02,371619.0,6060559.0,1437491623.0,1.75,1125.1,165.73,1026.97,1283.91,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,4.31,maintain
2019-01-29,2019,1,29,42250.0,-100.0,-0.24,1013560.0,42706161150.0,20034932550750.0,318780107.0,67.22,2.0,4563689900.0,-842250.0,-384193600.0,-4178654050.0,24.87816,23.0,0.391304347826087,101.61,3414.8,585460.0,-0.81,2183.36,6.06,0.28,552587.0,6504583.0,1441345149.0,1.75,1116.9,165.63,1022.19,1276.56,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,4.06,maintain
2019-01-30,2019,1,30,42600.0,350.0,0.83,1270227.0,53634799900.0,20200902406200.0,318680608.0,67.2,2.0,5421124750.0,-154909500.0,-3472428150.0,-1793787100.0,23.79052,19.0,0.0526315789473684,102.75,3460.0,600250.0,1.32,2206.2,22.84,1.05,480390.0,6875693.0,1456059990.0,1.75,1118.1,165.6,1021.8,1278.49,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,4.93,maintain
2019-01-31,2019,1,31,43200.0,600.0,1.41,1495426.0,64628838300.0,20485422158400.0,318637516.0,67.19,7.0,9743044800.0,-770873800.0,-11385273600.0,2413102600.0,27.14141,24.0,0.1666666666666666,103.23,3437.2,477070.0,-0.66,2204.85,-1.35,-0.06,545248.0,7762307.0,1455505296.0,1.75,1117.2,165.89,1024.81,1283.05,91.9,95.1,105.1,98.884,98.0,98.3,61.9,4.5,59.2,2021-08,2.98,maintain
2019-02-01,2019,2,1,43500.0,300.0,0.69,1419085.0,62115306000.0,20627682034500.0,318833732.0,67.24,1.0,953660350.0,-2810452150.0,-8040990950.0,9897782750.0,24.68393,16.0,0.25,102.32,3467.9,481580.0,0.9,2203.46,-1.39,-0.06,479379.0,6874000.0,1454699811.0,1.75,1111.6,165.55,1021.36,1272.5,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,3.08,maintain
2019-02-07,2019,2,7,43700.0,200.0,0.46,1216760.0,52923519838.0,20722521951900.0,319060555.0,67.28,3.0,-6511701000.0,0.0,-1310032800.0,7821733800.0,30.48442,31.0,0.3548387096774194,92.33,3397.7,471360.0,-0.2,2203.42,-0.04,0.0,427843.0,6339361.0,1454323219.0,1.75,1116.8,165.86,1015.97,1269.52,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,3.19,maintain
2019-02-08,2019,2,8,43850.0,150.0,0.34,917581.0,40206404700.0,20793651889950.0,319240361.0,67.32,3.0,849123000.0,-22642450.0,-6522935650.0,5696455100.0,26.62015,24.0,0.1666666666666666,92.63,3661.7,699230.0,7.77,2177.05,-26.37,-1.2,391029.0,5728530.0,1436388009.0,1.75,1123.4,165.75,1023.09,1274.05,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,3.79,maintain
2019-02-11,2019,2,11,43300.0,-550.0,-1.25,842690.0,36547385900.0,20532842117100.0,319245397.0,67.32,4.0,1443473300.0,217300.0,-184160950.0,-1259529650.0,30.64774,25.0,0.08,90.68,3631.8,517280.0,-1.28,2180.73,3.68,0.17,406060.0,5327610.0,1438816002.0,1.75,1124.5,165.5,1023.9,1272.88,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,1.64,maintain
2019-02-12,2019,2,12,42450.0,-850.0,-1.96,1452233.0,61895293750.0,20129772468150.0,319216611.0,67.32,11.0,-4349168850.0,15520250.0,3265769400.0,1067879200.0,24.71365,41.0,0.3170731707317073,92.29,3632.0,545820.0,0.01,2190.47,9.74,0.45,429940.0,5929463.0,1446167643.0,1.75,1124.5,165.8,1018.25,1267.99,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,-1.74,maintain
2019-02-13,2019,2,13,43350.0,900.0,2.12,963388.0,41449614550.0,20556552096450.0,319240558.0,67.32,2.0,13630908600.0,-67441450.0,-4231591750.0,-9331875400.0,22.38767,30.0,0.4666666666666667,93.9,3611.5,558020.0,-0.56,2201.48,11.01,0.5,421990.0,5585495.0,1453501271.0,1.75,1124.6,165.47,1018.15,1274.57,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,-0.34,maintain
2019-02-14,2019,2,14,44250.0,900.0,2.08,1328083.0,58086555200.0,20983331724750.0,319009101.0,67.27,3.0,13127388550.0,-425943200.0,-3515977100.0,-9185468250.0,20.96458,14.0,0.2857142857142857,95.92,3592.6,498140.0,-0.52,2225.85,24.37,1.11,573362.0,6426023.0,1469357631.0,1.75,1121.7,165.73,1010.77,1262.98,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-08,1.26,maintain
2019-02-15,2019,2,15,43700.0,-550.0,-1.24,701897.0,30506529950.0,20722521951900.0,318802999.0,67.23,0.0,712391850.0,-43213550.0,717549500.0,-1386727800.0,21.59394,32.0,0.125,96.16,3604.7,516210.0,0.34,2196.09,-29.76,-1.34,400592.0,5097631.0,1449296807.0,1.75,1125.0,166.06,1018.05,1270.97,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,-0.34,maintain
2019-02-18,2019,2,18,43600.0,-100.0,-0.23,844561.0,36963376150.0,20675101993200.0,318771432.0,67.22,1.0,4647113500.0,0.0,-1097865850.0,-3549247650.0,24.70747,29.0,-0.1724137931034483,94.77,3896.0,933150.0,6.33,2210.89,14.8,0.67,314371.0,4668187.0,1458936951.0,1.75,1127.7,166.18,1020.31,1273.29,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.69,maintain
2019-02-19,2019,2,19,42850.0,-750.0,-1.72,905552.0,38900424200.0,20319452302950.0,318690254.0,67.21,1.0,5690938150.0,22409500.0,4046959500.0,-9760307150.0,21.63668,29.0,0.1379310344827586,95.5,3914.3,1440000.0,0.47,2205.63,-5.26,-0.24,389094.0,4534559.0,1455230607.0,1.75,1124.7,166.17,1016.95,1271.98,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.94,maintain
2019-02-20,2019,2,20,43100.0,250.0,0.58,1120211.0,48236119300.0,20438002199700.0,318483236.0,67.16,2.0,2098813000.0,-19843950.0,-2321745900.0,242776850.0,22.84727,39.0,0.1538461538461538,94.74,3972.4,698010.0,1.48,2229.76,24.13,1.09,374342.0,5948417.0,1471936800.0,1.75,1127.5,166.32,1019.72,1278.36,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,-0.58,maintain
2019-02-21,2019,2,21,43300.0,200.0,0.46,942816.0,40636178750.0,20532842117100.0,318488855.0,67.16,1.0,2566490050.0,7205850.0,-1538087900.0,-1035608000.0,21.6059,24.0,0.1666666666666666,96.16,3936.6,668160.0,-0.9,2228.66,-1.1,-0.05,382511.0,5480910.0,1471404503.0,1.75,1122.6,166.84,1012.95,1273.53,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,-2.15,maintain
2019-02-22,2019,2,22,43700.0,400.0,0.92,744692.0,32437946250.0,20722521951900.0,318443920.0,67.15,2.0,4941474950.0,-2622000.0,-2507874500.0,-2430978450.0,20.36296,17.0,0.1764705882352941,96.56,3965.2,649550.0,0.73,2230.5,1.84,0.08,409311.0,4645184.0,1472581253.0,1.75,1124.4,167.65,1015.95,1274.45,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.0,maintain
2019-02-25,2019,2,25,43750.0,50.0,0.11,769217.0,33585065400.0,20746231931250.0,318388519.0,67.14,0.0,5766735200.0,4566550.0,531968700.0,-6303270450.0,32.10213,30.0,0.0,100.11,3833.7,765870.0,2.09,2232.56,2.06,0.09,339234.0,4689861.0,1473911027.0,1.75,1125.7,167.3,1016.2,1276.21,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.34,maintain
2019-02-26,2019,2,26,43000.0,-750.0,-1.71,1121666.0,48066474000.0,20390582241000.0,318244104.0,67.11,6.0,-1357074250.0,9655450.0,8812110650.0,-7464691850.0,25.02268,19.0,0.1578947368421052,100.94,3810.3,2090000.0,-0.61,2226.6,-5.96,-0.27,331962.0,5024238.0,1469933630.0,1.75,1120.8,167.69,1009.23,1273.28,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.35,maintain
2019-02-27,2019,2,27,43250.0,250.0,0.58,1048129.0,45090295900.0,20509132137750.0,318117240.0,67.09,6.0,5041642800.0,-423650.0,-2779119750.0,-2262099400.0,23.40207,11.0,0.3636363636363636,102.22,3814.6,2820000.0,0.11,2234.79,8.19,0.37,301513.0,4914613.0,1475176574.0,1.75,1118.3,167.11,1011.62,1273.91,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.35,maintain
2019-02-28,2019,2,28,43650.0,400.0,0.92,1587500.0,69286928525.0,20698811972550.0,318121833.0,67.09,3.0,9680308950.0,-28021800.0,-8649369800.0,-1002917350.0,25.8773,20.0,0.3,101.47,3816.6,2310000.0,0.05,2195.44,-39.35,-1.76,510022.0,8307296.0,1448767024.0,1.75,1117.8,167.14,1007.62,1271.5,97.1,95.0,101.7,99.311,100.0,100.3,62.3,4.7,59.4,2021-07,0.81,maintain
2019-03-04,2019,3,4,42800.0,-850.0,-1.95,1288852.0,55615071500.0,20295742323600.0,318134346.0,67.09,4.0,-4235145600.0,-160224250.0,2121481600.0,2273888250.0,28.17672,51.0,-0.2156862745098039,96.31,3715.9,2850000.0,-2.45,2190.66,-4.78,-0.22,373166.0,6405237.0,1445642000.0,1.75,1119.9,167.49,1000.49,1274.17,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,-2.06,maintain
2019-03-05,2019,3,5,42750.0,-50.0,-0.12,906223.0,38763359350.0,20272032344250.0,318184568.0,67.1,1.0,-2643199500.0,-46642600.0,-94377700.0,2784219800.0,25.6928,35.0,-0.0571428571428571,97.09,3857.2,3820000.0,3.8,2179.23,-11.43,-0.52,313146.0,4980941.0,1437785626.0,1.75,1125.0,168.0,1006.85,1275.47,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,-2.29,maintain
2019-03-06,2019,3,6,42600.0,-150.0,-0.35,901270.0,38458130600.0,20200902406200.0,318267845.0,67.12,3.0,-5847003050.0,-19281750.0,794378200.0,5071906600.0,22.03197,39.0,-0.1538461538461538,96.48,3863.0,2520000.0,0.15,2175.6,-3.63,-0.17,328943.0,4828088.0,1435423977.0,1.75,1125.8,167.89,1006.21,1272.55,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,-0.93,maintain
2019-03-07,2019,3,7,42650.0,50.0,0.12,795862.0,33931559300.0,20224612385550.0,318437133.0,67.15,1.0,-1130618000.0,85000.0,-117026600.0,1247559600.0,20.20661,50.0,0.02,96.31,3875.1,2600000.0,0.32,2165.79,-9.81,-0.45,292578.0,4858919.0,1429496102.0,1.75,1127.8,167.93,1009.53,1275.49,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,-1.39,maintain
2019-03-08,2019,3,8,42000.0,-650.0,-1.52,804709.0,33897763750.0,19916382654000.0,318579584.0,67.18,4.0,-6335191000.0,42250.0,876552800.0,5458595950.0,20.56008,17.0,0.1176470588235294,97.85,3865.9,2960000.0,-0.24,2137.44,-28.35,-1.31,313315.0,4497331.0,1410568350.0,1.75,1128.3,167.91,1011.16,1263.13,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,-3.78,maintain
2019-03-11,2019,3,11,42900.0,900.0,2.14,867115.0,37326162700.0,20343162282300.0,318713721.0,67.21,2.0,-3994121400.0,-7531750.0,-1102701850.0,5104355000.0,26.2576,47.0,0.2340425531914893,100.39,3870.3,3190000.0,-1.15,2138.1,0.66,0.03,272103.0,4077476.0,1410561695.0,1.75,1134.0,168.35,1020.38,1274.22,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,0.23,maintain
2019-03-12,2019,3,12,43000.0,100.0,0.23,684726.0,29519349050.0,20390582241000.0,318833280.0,67.24,0.0,6321343100.0,-949750.0,3407254250.0,-9727647600.0,21.54594,40.0,-0.075,98.07,3886.0,2900000.0,0.41,2157.18,19.08,0.89,355283.0,4222805.0,1424679601.0,1.75,1134.5,168.47,1019.45,1278.24,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,0.58,maintain
2019-03-13,2019,3,13,43150.0,150.0,0.35,794156.0,34232969750.0,20461712179050.0,318763970.0,67.22,4.0,-5298371050.0,-4156000.0,3061788900.0,2240738150.0,20.1423,66.0,0.0757575757575757,98.22,3865.1,2280000.0,-0.54,2148.41,-8.77,-0.41,285601.0,4088451.0,1419083070.0,1.75,1128.7,167.89,1014.33,1274.25,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,1.29,maintain
2019-03-14,2019,3,14,43800.0,650.0,1.51,1376239.0,60296464550.0,20769941910600.0,318878595.0,67.25,4.0,-5876562300.0,-714282400.0,-7621212250.0,14212056950.0,19.32897,27.0,0.2592592592592592,95.92,3879.0,2860000.0,0.36,2155.68,7.27,0.34,341010.0,5882524.0,1423787458.0,1.75,1131.5,168.58,1017.4,1282.95,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,2.7,maintain
2019-03-15,2019,3,15,44200.0,400.0,0.91,1618260.0,71625842050.0,20959621745400.0,319260631.0,67.33,1.0,13336252150.0,-3724205700.0,-5500227900.0,-4111818550.0,20.38413,24.0,0.0416666666666666,94.28,3924.3,3110000.0,1.17,2176.11,20.43,0.95,387136.0,6821324.0,1437037921.0,1.75,1132.7,168.62,1013.96,1280.63,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,5.24,buy
2019-03-18,2019,3,18,44100.0,-100.0,-0.23,609669.0,26815944250.0,20912201786700.0,319167682.0,67.31,1.0,10375253800.0,0.0,-1263740000.0,-9111513800.0,23.73779,23.0,0.1304347826086956,94.41,3990.2,2620000.0,0.22,2179.49,3.38,0.16,257951.0,4093226.0,1439426928.0,1.75,1136.1,169.05,1018.88,1286.41,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,2.8,maintain
2019-03-19,2019,3,19,43950.0,-150.0,-0.34,491567.0,21586165200.0,20841071848650.0,318960444.0,67.26,1.0,838864450.0,-4532000.0,-138162500.0,-696169950.0,19.95268,18.0,0.3888888888888889,95.87,4017.0,2990000.0,0.67,2177.62,-1.87,-0.09,319703.0,3867859.0,1438506503.0,1.75,1133.7,168.82,1017.82,1285.22,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-07,2.21,maintain
2019-03-20,2019,3,20,44100.0,150.0,0.34,583347.0,25558887300.0,20912201786700.0,319000874.0,67.27,2.0,5227109050.0,-43474850.0,-286333400.0,-4897300800.0,20.55522,41.0,0.0975609756097561,95.47,4041.2,3180000.0,0.6,2177.1,-0.52,-0.02,317607.0,4175741.0,1438253703.0,1.75,1130.9,168.3,1015.49,1284.08,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,2.2,maintain
2019-03-21,2019,3,21,43300.0,-800.0,-1.81,1286717.0,55953818100.0,20532842117100.0,318914289.0,67.25,7.0,-13057739700.0,131750.0,22616395600.0,-9558787650.0,19.85537,37.0,-0.054054054054054,97.34,3982.2,3880000.0,-1.46,2184.88,7.78,0.36,342747.0,6229925.0,1445055041.0,1.75,1130.4,168.24,1021.37,1291.54,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-1.14,maintain
2019-03-22,2019,3,22,43250.0,-50.0,-0.12,839511.0,36271368050.0,20509132137750.0,318750403.0,67.22,1.0,-7163090500.0,42950.0,16013475450.0,-8850427900.0,18.56101,25.0,-0.12,99.82,3990.4,2830000.0,0.21,2186.95,2.07,0.09,333618.0,6881723.0,1446842700.0,1.75,1125.8,168.48,1016.39,1280.6,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-2.15,maintain
2019-03-25,2019,3,25,42950.0,-300.0,-0.69,1555826.0,67248518025.0,20366872261650.0,318617976.0,67.19,6.0,-8170762250.0,-142803550.0,19218591850.0,-10905026050.0,29.87899,35.0,0.1428571428571428,101.17,3937.0,2860000.0,-1.44,2144.86,-42.09,-1.92,307071.0,4136472.0,1418438627.0,1.75,1129.8,168.5,1026.58,1276.17,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-2.61,maintain
2019-03-26,2019,3,26,42750.0,-200.0,-0.47,1359776.0,58399960425.0,20272032344250.0,318432041.0,67.15,3.0,-3679197050.0,0.0,26694158850.0,-23014961800.0,23.23743,44.0,0.3636363636363636,100.38,3942.8,2530000.0,0.15,2148.8,3.94,0.18,301254.0,4248900.0,1421123429.0,1.75,1134.9,168.89,1031.31,1284.08,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-2.73,maintain
2019-03-27,2019,3,27,42750.0,0.0,0.0,793591.0,34012617750.0,20272032344250.0,317832742.0,67.03,6.0,3326455500.0,0.0,4632894750.0,-7959350250.0,21.05873,49.0,0.2448979591836734,99.48,4041.7,2780000.0,2.51,2145.62,-3.18,-0.15,363169.0,4490156.0,1419130932.0,1.75,1132.1,168.59,1024.29,1276.33,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-3.06,maintain
2019-03-28,2019,3,28,42050.0,-700.0,-1.64,762251.0,32022961200.0,19940092633350.0,317683177.0,66.99,9.0,-4069502500.0,27615050.0,5029136300.0,-987248850.0,19.35251,21.0,0.1904761904761904,98.7,4025.6,2110000.0,-0.4,2128.1,-17.52,-0.82,288036.0,4403906.0,1409454256.0,1.75,1134.7,168.78,1026.92,1276.48,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-2.89,maintain
2019-03-29,2019,3,29,42000.0,-50.0,-0.12,2184394.0,91768474718.0,19916382654000.0,317804642.0,67.02,5.0,2643921850.0,-1670222950.0,1171691450.0,-2145390350.0,20.17426,22.0,0.1363636363636363,96.3,4102.2,3300000.0,1.9,2140.67,12.57,0.59,364619.0,5248941.0,1417246091.0,1.75,1137.8,168.74,1028.24,1277.46,96.3,94.9,104.0,99.121,100.0,100.5,63.1,4.3,60.4,2021-06,-2.89,maintain
2019-04-01,2019,4,1,43750.0,1750.0,4.17,1184798.0,51871934600.0,20746231931250.0,317753269.0,67.01,1.0,5720051150.0,-11259100.0,-9542633650.0,3833841600.0,26.07757,38.0,0.1842105263157894,94.96,4145.1,3220000.0,1.04,2168.28,27.61,1.29,263313.0,4365111.0,1435481137.0,1.75,1136.1,168.69,1024.11,1274.99,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,1.86,maintain
2019-04-02,2019,4,2,44800.0,1050.0,2.4,1310599.0,58600218100.0,21244141497600.0,317841228.0,67.03,2.0,1451636750.0,0.0,-9225727050.0,7774090300.0,21.40984,58.0,0.0344827586206896,93.94,4859.3,14770000.0,17.23,2177.18,8.9,0.41,257453.0,4247457.0,1441635795.0,1.75,1132.7,168.74,1016.7,1269.3,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,4.8,maintain
2019-04-03,2019,4,3,45300.0,500.0,1.12,1062865.0,47820114600.0,21481241291100.0,318045215.0,67.07,2.0,3953332400.0,20699850.0,-8803044800.0,4829012550.0,19.49808,37.0,0.1621621621621621,95.29,4968.7,13830000.0,2.25,2203.27,26.09,1.2,358645.0,5466969.0,1458945251.0,1.75,1135.8,168.97,1020.26,1272.61,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,5.96,buy
2019-04-04,2019,4,4,45450.0,150.0,0.33,818722.0,37334559200.0,21552371229150.0,318213355.0,67.11,3.0,8853709050.0,-474197450.0,-6289635850.0,-2089875750.0,18.16125,14.0,-0.1428571428571428,96.33,4902.4,1050000.0,-1.33,2206.53,3.26,0.15,431013.0,4857554.0,1461266734.0,1.75,1134.9,168.96,1018.26,1276.2,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,8.09,buy
2019-04-05,2019,4,5,45600.0,150.0,0.33,742190.0,33809658700.0,21623501167200.0,318213645.0,67.11,1.0,1675069650.0,-45193750.0,-4278792100.0,2648916200.0,18.9613,17.0,0.1176470588235294,98.0,5010.2,851720.0,2.2,2209.61,3.08,0.14,517153.0,4215787.0,1463238721.0,1.75,1135.5,169.0,1017.06,1274.31,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,8.57,buy
2019-04-08,2019,4,8,45600.0,0.0,0.0,705278.0,32157815000.0,21623501167200.0,318364976.0,67.14,0.0,-3446345500.0,-1043750.0,-2891893300.0,6339282550.0,21.67744,33.0,0.0909090909090909,96.13,5245.2,928230.0,1.38,2210.6,0.99,0.04,347910.0,4660047.0,1464185952.0,1.75,1136.4,169.27,1017.5,1274.87,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,4.23,maintain
2019-04-09,2019,4,9,45500.0,-100.0,-0.22,558062.0,25359235750.0,21576081208500.0,318572849.0,67.18,4.0,-3776706650.0,-340207250.0,-1953580000.0,6070493900.0,18.85058,29.0,0.1034482758620689,96.87,5158.4,784620.0,-1.65,2213.56,2.96,0.13,414809.0,4904130.0,1466472415.0,1.75,1141.4,169.76,1024.09,1284.93,97.3,94.9,106.5,99.481,102.0,102.4,63.6,4.4,60.8,2021-06,1.56,maintain
